ID,SMILES,Total_count,BBB+_count,BBB-_count,Flexibility_RDKit,MW_RDKit,LogP_RDKit,HBA_RDKit,HBD_RDKit,TPSA_RDKit,Charge_RDKit,HeavyAtom_RDKit,AtomStereo_RDKit,AtomCount_C_RDKit,AtomCount_H_RDKit,AtomCount_O_RDKit,AtomCount_N_RDKit,AtomCount_S_RDKit,AtomCount_F_RDKit,AtomCount_Cl_RDKit,AtomCount_Br_RDKit,AtomCount_I_RDKit,AtomCount_P_RDKit,AtomCount_B_RDKit,AtomCount_Li_RDKit,BondCount_Single_RDKit,BondCount_Double_RDKit,BondCount_Triple_RDKit,BondCount_Aromatic_RDKit,Total_Chiral_Centers_RDKit,R_Isomers_RDKit,S_Isomers_RDKit,E_Isomers_RDKit,Z_Isomers_RDKit,Num_4_Rings_Aromatic_RDKit,Num_4_Rings_NonAromatic_RDKit,Num_4_Rings_Total_RDKit,Num_5_Rings_Aromatic_RDKit,Num_5_Rings_NonAromatic_RDKit,Num_5_Rings_Total_RDKit,Num_6_Rings_Aromatic_RDKit,Num_6_Rings_NonAromatic_RDKit,Num_6_Rings_Total_RDKit,Num_8_Rings_Aromatic_RDKit,Num_8_Rings_NonAromatic_RDKit,Num_8_Rings_Total_RDKit,Num_Aromatic_Rings_RDKit,Num_NonAromatic_Rings_RDKit,Num_Total_Rings_RDKit,WienerIndex_RDKit,EccentricConnectivityIndex_RDKit,BBB+_normalised,BBB-_normalised,ratio
RING0420,c1cSCCC1,3,0,3,0.0,100.186,2.0271,1.0,0.0,0.0,0.0,6.0,0.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,246.0,114.0,0.0,0.001052262364082778,1.0
RING0421,C1CNCCNCCNCCNCCCSSCCN1,3,0,3,0.0,321.56000000000006,-0.28049999999999703,7.0,5.0,60.15,0.0,20.0,0.0,13.0,31.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8036.0,1143.0,0.0,0.001052262364082778,1.0
RING0422,C1CNCCOCCCC/C=C/CCCCCC/C=C/C=C/C=C/CCCOC1,1,0,1,0.0,403.6510000000001,6.5288000000000075,3.0,1.0,30.49,0.0,29.0,4.0,26.0,45.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23082.0,2265.0,0.0,0.00035075412136092597,1.0
RING0423,C1NCCCN1,1,0,1,0.0,86.138,-0.4732,2.0,2.0,24.06,0.0,6.0,0.0,4.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,341.0,138.0,0.0,0.00035075412136092597,1.0
RING0424,c1csc[nH]1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0425,C1CCCCNCCCCCCCCCC1,1,0,1,0.0,225.41999999999993,4.660900000000004,1.0,1.0,12.03,0.0,16.0,0.0,15.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5842.0,877.0,0.0,0.00035075412136092597,1.0
RING0426,C1CC=CCCC1,1,0,1,0.0,96.17300000000002,2.5067000000000004,0.0,0.0,0.0,0.0,7.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,164.0,0.0,0.00035075412136092597,1.0
RING0427,C1COCCOC1,1,0,1,0.0,102.133,0.4233,2.0,0.0,18.46,0.0,7.0,0.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,146.0,0.0,0.00035075412136092597,1.0
RING0428,C1CCOCCOCCCCOCCCCOCCCCC1,1,0,1,0.0,316.4820000000001,3.967400000000003,4.0,0.0,36.92,0.0,22.0,0.0,18.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11287.0,1404.0,0.0,0.00035075412136092597,1.0
RING0429,C1CCOCOC1,1,0,1,0.0,102.133,0.7709,2.0,0.0,18.46,0.0,7.0,0.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,146.0,0.0,0.00035075412136092597,1.0
RING0430,C1=CN=CC=c[nH]c=Cc[nH]cCc[nH]c1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0431,C1CN=CC1,1,0,1,0.0,69.107,0.851,1.0,0.0,12.36,0.0,5.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,160.0,79.0,0.0,0.00035075412136092597,1.0
RING0432,c1n[nH]c[nH]1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004035512510088781,0.0,0.0
RING0433,C1=NC=NCN1,1,0,1,0.0,83.094,-0.39630000000000004,3.0,1.0,36.75,0.0,6.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,138.0,83.0,0.0,0.00035075412136092597,1.0
RING0434,C1/C=C\CCCCCCOCCC/C=C\C=C/C=C/C=C\CCO1,1,0,1,0.0,330.5120000000001,5.935000000000007,2.0,0.0,18.46,0.0,24.0,5.0,22.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11973.0,1530.0,0.0,0.00035075412136092597,1.0
RING0435,C1CCCCCCCOCCC1,1,0,1,0.0,170.29599999999996,3.5275000000000025,1.0,0.0,9.23,0.0,12.0,0.0,11.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454.0,492.0,0.0,0.00035075412136092597,1.0
RING0436,C1CCCNCCNCCNCCNCCNCCCCCN1,1,0,1,0.0,328.54900000000015,-0.5118999999999958,6.0,6.0,72.17999999999999,0.0,23.0,0.0,17.0,40.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13864.0,1552.0,0.0,0.00035075412136092597,1.0
RING0437,c1ccscc1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0438,C1CCSCCN1,1,0,1,0.0,117.217,0.7129000000000001,2.0,1.0,12.03,0.0,7.0,0.0,5.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,155.0,0.0,0.00035075412136092597,1.0
RING0439,c1c[nH][n+]c[nH]1,1,0,1,0.0,83.094,-1.0705000000000002,3.0,2.0,38.160000000000004,1.0,6.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,140.0,89.0,0.0,0.00035075412136092597,1.0
RING0440,C1cccccNC\C=C/C=C\CCCCCCCC/C=C\OC1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0441,C1COOCO1,1,0,1,0.0,90.078,-0.07769999999999999,3.0,0.0,27.69,0.0,6.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,171.0,92.0,0.0,0.00035075412136092597,1.0
RING0442,C1CCCOCC1,1,0,1,0.0,100.161,1.577,1.0,0.0,9.23,0.0,7.0,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,164.0,0.0,0.00035075412136092597,1.0
RING0443,C1CCOOCC1,1,0,1,0.0,102.133,1.1185,2.0,0.0,18.46,0.0,7.0,0.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,140.0,0.0,0.00035075412136092597,1.0
RING0444,c1cC[N+]CC1,5,0,5,0.0,82.12599999999999,0.5507,0.0,0.0,14.100000000000001,1.0,6.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,250.0,116.0,0.0,0.00175377060680463,1.0
RING0445,c1cOccccCCcccOcccCC1,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001052262364082778,1.0
RING0446,C1=NccCN1,2,0,2,0.0,82.10600000000001,0.1316,2.0,1.0,24.39,0.0,6.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,171.0,96.0,0.0,0.0007015082427218519,1.0
RING0447,C1=CCccC1,2,1,1,0.0,80.13,1.8926,0.0,0.0,0.0,0.0,6.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,251.0,120.0,0.00020177562550443906,0.00035075412136092597,0.63481491
RING0448,c1cCCNcc-1,1,0,1,0.0,95.14499999999997,1.0496,1.0,1.0,12.03,0.0,7.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,137.0,0.0,0.00035075412136092597,1.0
RING0449,c1nCS1,1,0,1,0.0,73.11999999999999,0.7190000000000001,2.0,0.0,12.36,0.0,4.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,41.0,0.0,0.00035075412136092597,1.0
RING0450,c1ccNCC1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0451,C1CSNCN1,1,0,1,0.0,104.178,-0.2151,3.0,2.0,24.06,0.0,6.0,0.0,3.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,249.0,116.0,0.0,0.00035075412136092597,1.0
RING0452,C1=Ccnc1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0453,c1ncCC1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0454,c1cnccc[nH]cccnccc[nH]c1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0455,C1CNCCNCCCNCCNC1,1,0,1,0.0,200.32999999999998,-0.8613999999999966,4.0,4.0,48.12,0.0,14.0,0.0,10.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3415.0,632.0,0.0,0.00035075412136092597,1.0
RING0456,C1CCCSO1,1,1,0,0.0,104.17399999999999,1.445,2.0,0.0,9.23,0.0,6.0,0.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,243.0,108.0,0.00020177562550443906,0.0,0.0
RING0457,C1CNCCOCCCCCC/C=C\CCCCCOC1,1,0,1,0.0,297.483,4.080000000000004,3.0,1.0,30.49,0.0,21.0,1.0,18.0,35.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10129.0,1267.0,0.0,0.00035075412136092597,1.0
RING0458,C1CC/C=C\C=C\CC/C=C\C=C/CCCO1,1,0,1,0.0,232.36699999999996,4.582000000000004,1.0,0.0,9.23,0.0,17.0,4.0,16.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4511.0,762.0,0.0,0.00035075412136092597,1.0
RING0459,C1CC/C=C\C=C\CC/C=C\C=C/CCCC1,1,0,1,0.0,230.39499999999995,5.735700000000005,0.0,0.0,0.0,0.0,17.0,4.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4987.0,800.0,0.0,0.00035075412136092597,1.0
RING0460,C1CNccN1,1,0,1,0.0,84.122,-0.3496000000000001,2.0,2.0,24.06,0.0,6.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,249.0,120.0,0.0,0.00035075412136092597,1.0
RING0461,C1CcncCNCCOCC/C=C/CNC/C=C/C=C/CC1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0462,C1C=CNCN1,1,1,0,0.0,84.122,-0.3496000000000001,2.0,2.0,24.06,0.0,6.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,250.0,120.0,0.00020177562550443906,0.0,0.0
RING0463,C1=NCNN1,8,4,4,0.0,71.08299999999998,-0.9200000000000002,3.0,2.0,36.42,0.0,5.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,104.0,65.0,0.0008071025020177562,0.0014030164854437039,0.63481491
RING0464,C1N=CC=CN1,1,1,0,0.0,82.10600000000001,0.1316,2.0,1.0,24.39,0.0,6.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,173.0,98.0,0.00020177562550443906,0.0,0.0
RING0465,C1=CNNC1,2,1,1,0.0,70.095,-0.3921000000000001,2.0,2.0,24.06,0.0,5.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,132.0,72.0,0.00020177562550443906,0.00035075412136092597,0.63481491
RING0466,C1CNCCNCCNCCNCCCOCCN1,1,0,1,0.0,273.42499999999995,-1.6452999999999949,6.0,5.0,69.38,0.0,19.0,0.0,13.0,31.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7437.0,1031.0,0.0,0.00035075412136092597,1.0
RING0467,c1cCccOC1,3,3,0,0.0,96.12899999999999,1.4766,1.0,0.0,9.23,0.0,7.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,128.0,0.0006053268765133172,0.0,0.0
RING0468,C1C=CccN=C1,1,1,0,0.0,93.12899999999999,1.5308000000000002,1.0,0.0,12.36,0.0,7.0,0.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,119.0,0.00020177562550443906,0.0,0.0
RING0469,C1C=CSC1,1,1,0,0.0,86.159,1.637,1.0,0.0,0.0,0.0,5.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,130.0,72.0,0.00020177562550443906,0.0,0.0
RING0470,C1CNCCCccccOcccCN1,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0014030164854437039,1.0
RING0471,C1=CCNN=C1,1,0,1,0.0,82.10599999999998,0.1316,2.0,1.0,24.39,0.0,6.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,172.0,98.0,0.0,0.00035075412136092597,1.0
RING0472,C1=NNNN1,1,0,1,0.0,72.071,-1.4579000000000004,4.0,3.0,48.45,0.0,5.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,58.0,0.0,0.00035075412136092597,1.0
RING0473,C1CNCCcccOccccCCN1,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001052262364082778,1.0
RING0474,C1cccCCNC\C=C\C=C\CCCCCCCC/C=C/OC1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0475,C1cccccNC\C=C\C=C\CCCCCCCC/C=C\OC1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0476,C1CCCCCCCC/C=C/C=C\CCO1,1,0,1,0.0,222.372,4.639900000000004,1.0,0.0,9.23,0.0,16.0,2.0,15.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4568.0,776.0,0.0,0.00035075412136092597,1.0
RING0477,C1=SCS1,1,0,1,0.0,92.188,0.9158999999999999,1.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59.0,48.0,0.0,0.00035075412136092597,1.0
RING0478,C1=COS=C1,1,0,1,0.0,88.13099999999999,0.7129999999999999,1.0,1.0,9.23,0.0,5.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,58.0,0.0,0.00035075412136092597,1.0
RING0479,C1CC\C=C\C=C\CC\C=C/CCCCO1,1,0,1,0.0,220.35599999999994,4.415900000000004,1.0,0.0,9.23,0.0,16.0,3.0,15.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4125.0,738.0,0.0,0.00035075412136092597,1.0
RING0480,C1CC=NC=N1,1,0,1,0.0,82.106,0.48919999999999997,2.0,0.0,24.72,0.0,6.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,169.0,92.0,0.0,0.00035075412136092597,1.0
RING0481,C1CCCCCCCCCCCCOCCC/C=C\C=C\C=C\C=C\C=C/C=C/C=C/CCCCO1,1,0,1,0.0,494.8040000000002,10.168199999999995,2.0,0.0,18.46,0.0,36.0,7.0,34.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40925.0,3464.0,0.0,0.00035075412136092597,1.0
RING0482,C1CCCCCCCCCCCCOCCC/C=C/C=C/C=C\C=C\C=C\C=C\C=C\CCCCO1,1,0,1,0.0,494.8040000000002,10.168199999999995,2.0,0.0,18.46,0.0,36.0,7.0,34.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40925.0,3464.0,0.0,0.00035075412136092597,1.0
RING0483,C1=CONN1,1,1,0,0.0,72.067,-0.5030000000000001,3.0,2.0,33.29,0.0,5.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,58.0,0.00020177562550443906,0.0,0.0
