NO.,SMILES,BBB+/BBB-,group,BRIC_IDs,RING_IDs,SIDECHAIN_IDs,Flexibility_RDKit,MW_RDKit,LogP_RDKit,HBA_RDKit,HBD_RDKit,TPSA_RDKit,Charge_RDKit,HeavyAtom_RDKit,AtomStereo_RDKit,AtomCount_C_RDKit,AtomCount_H_RDKit,AtomCount_O_RDKit,AtomCount_N_RDKit,AtomCount_S_RDKit,AtomCount_F_RDKit,AtomCount_Cl_RDKit,AtomCount_Br_RDKit,AtomCount_I_RDKit,AtomCount_P_RDKit,AtomCount_B_RDKit,AtomCount_Li_RDKit,BondCount_Single_RDKit,BondCount_Double_RDKit,BondCount_Triple_RDKit,BondCount_Aromatic_RDKit,Total_Chiral_Centers_RDKit,R_Isomers_RDKit,S_Isomers_RDKit,E_Isomers_RDKit,Z_Isomers_RDKit,Num_4_Rings_Aromatic_RDKit,Num_4_Rings_NonAromatic_RDKit,Num_4_Rings_Total_RDKit,Num_5_Rings_Aromatic_RDKit,Num_5_Rings_NonAromatic_RDKit,Num_5_Rings_Total_RDKit,Num_6_Rings_Aromatic_RDKit,Num_6_Rings_NonAromatic_RDKit,Num_6_Rings_Total_RDKit,Num_8_Rings_Aromatic_RDKit,Num_8_Rings_NonAromatic_RDKit,Num_8_Rings_Total_RDKit,Num_Aromatic_Rings_RDKit,Num_NonAromatic_Rings_RDKit,Num_Total_Rings_RDKit,WienerIndex_RDKit,EccentricConnectivityIndex_RDKit,RadiusOfGyration_RDKit,LogP_PubChem,TPSA_PubChem,HBA_PubChem,HBD_PubChem,Flexibility_PubChem,Charge_PubChem,AtomStereo_PubChem,LogP_Avg,TPSA_Avg,HBA_Avg,HBD_Avg,Flexibility_Avg,Charge_Avg,AtomStereo_Avg
7366,COC1=CC(=O)O[C@H]1[C@H](O)c1ccccc1Cl,BBB+,C,BRIC0377; BRIC0984; BRIC3049,RING0001; RING0067,SC0002; SC0005; SC0012,5,254.669,1.8291,4,1,55.76,0,17,2,12,11,4,0,0,0,1,0,0,0,0,0,21,2,0,6,2,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2,1705,438,2.739120447,1.4,55.8,4,1,3,0,2,1.61455,55.78,4,1,4,0,2
7367,COCC(=O)O[C@@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@H]1C(C)C,BBB-,C,BRIC0005; BRIC0017; BRIC0050; BRIC0171; BRIC0326; BRIC0922; BRIC2020; BRIC6022,RING0001; RING0010; RING0049,SC0002; SC0005; SC0007; SC0018; SC0024; SC0026,15,495.639,5.2709,5,1,67.45,0,36,2,29,38,3,3,0,1,0,0,0,0,0,0,60,1,0,16,2,2,0,0,0,0,0,0,1,0,1,2,1,3,0,0,0,3,1,4,20668,2159,4.147651492,5.8,67.5,6,1,12,0,2,5.53545,67.475,5.5,1,13.5,0,2
7368,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(=NO)c3csc(N)n3)[C@H]2SC1,BBB-,C,BRIC0003; BRIC0005; BRIC1297; BRIC3567,RING0003; RING0021; RING0027,SC0002; SC0005; SC0006; SC0008; SC0010; SC0014; SC0015,9,413.437,-0.7114,11,4,167.44,0,27,2,14,15,6,5,2,0,0,0,0,0,0,0,34,5,0,5,2,2,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,2,3,5539,1053,3.974027487,-1.2,221,11,4,6,0,2,-0.9557,194.22,11,4,7.5,0,2
7369,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(=NOC)c3csc(N)n3)[C@H]2SC1,BBB-,C,BRIC0003; BRIC0005; BRIC1297; BRIC3800,RING0003; RING0021; RING0027,SC0002; SC0005; SC0006; SC0008; SC0010; SC0014; SC0015,10,427.464,-0.5392,11,3,156.44,0,28,2,15,17,6,5,2,0,0,0,0,0,0,0,37,5,0,5,2,2,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,2,3,6673,1140,4.33000259,-1.4,210,11,3,7,0,2,-0.9696,183.22,11,3,8.5,0,2
7370,COCC1=C(C(=O)O[C@H](C)OC(=O)OC(C)C)N2C(=O)[C@H](NC(=O)C(=NOC)c3csc(N)n3)[C@@H]2SC1,BBB+,C,BRIC0003; BRIC0005; BRIC0017; BRIC0051; BRIC0116; BRIC1656; BRIC3800; BRIC6009,RING0003; RING0021; RING0027,SC0002; SC0005; SC0006; SC0008; SC0010; SC0014; SC0015; SC0017; SC0018,16,557.607,0.827,14,2,180.97,0,37,3,21,27,9,5,2,0,0,0,0,0,0,0,55,6,0,5,3,0,3,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,2,3,17304,2003,5.000334671,0.6,235,14,2,13,0,3,0.7135,207.985,14,2,14.5,0,3
7371,COCCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,BBB+,C,BRIC0005; BRIC0059; BRIC5679,RING0001; RING0006; RING0008; RING0010; RING0050,SC0002; SC0005; SC0007,6,345.395,0.7618,6,2,79.23,0,25,4,19,23,5,1,0,0,0,0,0,0,0,0,45,1,0,6,4,3,1,0,0,0,0,0,0,1,1,1,3,4,0,0,0,1,4,5,5761,946,,,,,,,0,,0.7618,79.23,6,2,6,0,4
7372,COCOC(=O)[C@H]1N2C(=O)[C@@H](N3C(=O)[C@H](c4ccc(O)cc4)NC3(C)C)[C@H]2SC1(C)C,BBB-,C,BRIC0008; BRIC0040; BRIC2024; BRIC2718; BRIC5067,RING0001; RING0003; RING0012; RING0218,SC0001; SC0002; SC0005; SC0010,11,449.529,1.1792,8,2,108.41,0,31,4,21,27,6,3,1,0,0,0,0,0,0,0,52,3,0,6,4,3,1,0,0,0,1,1,0,2,2,1,0,1,0,0,0,1,3,4,11310,1595,3.991006589,,,,,,0,,1.1792,108.41,8,2,11,0,4
7373,COC[C@H]1CN(c2ccc(OCC[C@H](O)C(F)(F)F)cc2)C(=O)O1,BBB+,C,BRIC0005; BRIC0014; BRIC0017; BRIC0058; BRIC2025; BRIC3053,RING0001; RING0079,SC0002; SC0005; SC0007; SC0010; SC0028,9,349.305,2.3503,5,1,68.23,0,24,2,15,18,5,1,0,3,0,0,0,0,0,0,36,1,0,6,2,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2,5700,1042,4.881220546,2.2,68.2,8,1,7,0,2,2.27515,68.215,6.5,1,8,0,2
7374,COC[C@H]1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1,BBB+,C,BRIC0005; BRIC0014; BRIC0017; BRIC0058; BRIC0834; BRIC2025,RING0001; RING0079,SC0002; SC0005; SC0010; SC0031,7,338.363,3.10888,5,0,71.79,0,25,1,19,18,4,2,0,0,0,0,0,0,0,0,31,1,1,12,1,1,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,2,1,3,6155,1156,4.669880014,2.6,71.8,5,0,6,0,1,2.85444,71.795,5,0,6.5,0,1
7375,COC[C@H]1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,BBB+,C,BRIC0005; BRIC0014; BRIC6023,RING0001; RING0282,SC0005; SC0010; SC0012; SC0013,5,393.712,4.4047,3,0,24.83,0,23,1,18,18,1,2,0,0,1,1,0,0,0,0,30,1,0,12,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,4337,771,3.726886394,4.4,24.8,3,0,3,0,1,4.40235,24.815,3,0,4,0,1
7376,CON=C(C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@@H]12)c1csc(N)n1,BBB-,C,BRIC0003; BRIC0009; BRIC1300; BRIC1988; BRIC3800,RING0003; RING0021; RING0027; RING0287,SC0002; SC0005; SC0008; SC0009; SC0010; SC0014; SC0015; SC0020,10,554.592,-1.5932,14,4,208.98,0,36,2,18,18,7,8,3,0,0,0,0,0,0,0,44,8,0,5,2,0,2,0,0,0,1,1,1,0,1,0,2,2,0,0,0,1,3,4,11120,1637,4.856297214,-1.3,288,13,4,8,0,2,-1.4466,248.49,13.5,4,9,0,2
7377,CON=C(C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@@H]12)c1csc(N)n1,BBB-,C,BRIC0003; BRIC0009; BRIC0142; BRIC1300; BRIC1994; BRIC3800,RING0003; RING0021; RING0027,SC0002; SC0005; SC0007; SC0008; SC0009; SC0010; SC0014; SC0015; SC0020,13,584.683,0.99872,15,4,197.4,0,37,2,20,20,7,6,4,0,0,0,0,0,0,0,44,6,0,10,2,0,2,0,0,0,1,1,2,0,2,0,1,1,0,0,0,2,2,4,13238,1882,4.952809821,0.2,304,15,4,10,0,2,0.59936,250.7,15,4,11.5,0,2
7378,COP(=O)(C[C@H](c1ccc(Cl)cc1)P(=O)(OC)OC)OC,BBB+,C,BRIC0097; BRIC6024,RING0001,SC0002; SC0005; SC0010; SC0012; SC0098; SC0115,12,356.679,4.3529,6,0,71.06,0,21,1,12,19,6,0,0,0,1,0,0,2,0,0,32,2,0,6,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,4112,620,3.532697813,,,,,,0,,4.3529,71.06,6,0,12,0,1
7379,CO[C@@H](C(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O)c1ccc(Cl)c(Cl)c1,BBB-,C,BRIC0001; BRIC0003; BRIC0005; BRIC0522; BRIC1341; BRIC3927,RING0001; RING0003; RING0218,SC0002; SC0005; SC0007; SC0008; SC0010; SC0012; SC0014,8,433.313,2.3126,6,2,95.94,0,27,4,17,18,5,2,1,0,2,0,0,0,0,0,38,3,0,6,4,2,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,2,3,6053,1016,4.446535114,,,,,,0,,2.3126,95.94,6,2,8,0,4
7380,CO[C@@]1(F)C(F)(F)[C@@]1(F)Cl,BBB+,C,BRIC0005; BRIC6025,RING0114,SC0005; SC0012; SC0026,2,178.512,1.8521,1,0,9.23,0,10,2,4,3,1,0,0,4,1,0,0,0,0,0,13,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,105,2.030476982,1.8,9.2,5,0,1,0,2,1.82605,9.215,3,0,1.5,0,2
7381,CO[C@@]1(NC(=O)C2SC(=C(C#N)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]21,BBB-,C,BRIC0003; BRIC0005; BRIC0009; BRIC0010; BRIC0040; BRIC3040; BRIC3041,RING0003; RING0005; RING0020; RING0021,SC0002; SC0005; SC0006; SC0008; SC0009; SC0010; SC0014; SC0018,10,557.617,-0.35922,16,3,200.63,0,35,3,17,15,7,7,4,0,0,0,0,0,0,0,41,6,1,5,2,0,2,0,0,0,2,2,1,0,1,0,1,1,0,0,0,1,3,4,8903,1476,5.399360437,,,,,,0,,-0.35922,200.63,16,3,10,0,3
7382,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]21,BBB-,C,BRIC0003; BRIC0005; BRIC0009; BRIC0010; BRIC0040; BRIC0041; BRIC3040,RING0003; RING0005; RING0020; RING0021,SC0002; SC0005; SC0006; SC0008; SC0009; SC0010; SC0014; SC0018,11,575.632,-1.3975,16,4,219.93,0,36,3,17,17,8,7,4,0,0,0,0,0,0,0,44,7,0,5,2,0,2,0,0,0,2,2,1,0,1,0,1,1,0,0,0,1,3,4,10525,1585,5.236649598,0.1,321,15,4,9,0,2,-0.64875,270.465,15.5,4,10,0,2.5
7383,CO[C@@]1(NC(=O)CSC[C@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]21,BBB-,C,BRIC0003; BRIC0005; BRIC0009; BRIC0010; BRIC0922; BRIC3040; BRIC5396,RING0003; RING0005; RING0021,SC0002; SC0005; SC0006; SC0007; SC0008; SC0009; SC0010; SC0014,14,519.587,-1.84,15,4,202.86,0,33,3,16,21,7,7,3,0,0,0,0,0,0,0,46,5,0,5,3,1,2,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,2,3,10760,1577,4.927245533,-4,279,14,4,11,0,3,-2.92,240.93,14.5,4,12.5,0,3
7384,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]21,BBB-,C,BRIC0003; BRIC0005; BRIC0017; BRIC0260; BRIC0423; BRIC0437; BRIC3040,RING0003; RING0021; RING0029,SC0002; SC0005; SC0006; SC0008; SC0010; SC0020,8,427.46,0.0986,9,3,148.26,0,28,2,16,17,7,3,2,0,0,0,0,0,0,0,37,5,0,5,2,0,2,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,2,3,6314,1102,4.113038624,0,202,9,3,8,0,2,0.0493,175.13,9,3,8,0,2
7385,CO[C@@]1(NC(=O)[C@@H](C(=O)O)c2ccsc2)C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O,BBB-,C,BRIC0001; BRIC0003; BRIC0005; BRIC1924; BRIC2722; BRIC6026,RING0003; RING0029; RING0218,SC0002; SC0005; SC0006; SC0007; SC0008; SC0010,9,414.461,0.5221,9,3,133.24,0,27,4,16,18,7,2,2,0,0,0,0,0,0,0,38,4,0,5,4,1,3,0,0,0,1,1,1,1,2,0,0,0,0,0,0,1,2,3,5779,938,4.069858473,,,,,,0,,0.5221,133.24,9,3,9,0,4
7386,CO[C@@]12C=C[C@@]3(C[C@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@]3(CCN1CC1CC1)[C@@H]2O5,BBB+,C,BRIC0005; BRIC0014; BRIC0143; BRIC0455; BRIC6027,RING0001; RING0006; RING0008; RING0009; RING0010; RING0050; RING0114,SC0002; SC0005; SC0010; SC0019,9,423.553,3.1636,5,2,62.16,0,31,6,26,33,4,1,0,0,0,0,0,0,0,0,63,1,0,6,6,3,3,0,0,0,0,0,0,1,1,1,5,6,0,0,0,1,6,7,11520,1267,,,,,,,0,,3.1636,62.16,5,2,9,0,6
7387,CO[C@@]12CC[C@@]3(C[C@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@]3(CCN1CC1CC1)[C@@H]2O5,BBB+,C,BRIC0005; BRIC0014; BRIC0143; BRIC0455; BRIC6028,RING0001; RING0006; RING0008; RING0010; RING0050; RING0114,SC0002; SC0005; SC0010; SC0019,9,425.569,3.3876,5,2,62.16,0,31,6,26,35,4,1,0,0,0,0,0,0,0,0,66,0,0,6,6,2,4,0,0,0,0,0,0,1,1,1,5,6,0,0,0,1,6,7,12221,1299,,,,,,,0,,3.3876,62.16,5,2,9,0,6
7388,CO[C@@]12CC[C@@]3(C[C@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@]3(CCN1CC1CC1)[C@@H]2O5,BBB+,C,BRIC0005; BRIC0014; BRIC0455; BRIC6028; BRIC6029,RING0001; RING0006; RING0008; RING0010; RING0050; RING0114,SC0002; SC0005; SC0010; SC0019,8,467.65,4.4138,5,2,62.16,0,34,7,29,41,4,1,0,0,0,0,0,0,0,0,75,0,0,6,7,3,4,0,0,0,0,0,0,1,1,1,5,6,0,0,0,1,6,7,16892,1529,,,,,,,0,,4.4138,62.16,5,2,8,0,7
7389,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@H]1N[C@H]12,BBB-,C,BRIC0005; BRIC0014; BRIC0017; BRIC0437; BRIC6030,RING0089; RING0123; RING0140; RING0146,SC0002; SC0005; SC0010; SC0014; SC0020,6,334.332,-1.6512,8,3,146.89,0,24,5,15,18,5,4,0,0,0,0,0,0,0,0,40,5,0,0,4,3,1,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,3,3,4424,730,3.364357337,-0.4,147,8,3,4,0,4,-1.0256,146.945,8,3,5,0,4.5
7390,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](OC(C)=O)[C@@H]1C,BBB-,C,BRIC0005; BRIC0017; BRIC0078; BRIC6031,RING0001; RING0033; RING0038; RING0251,SC0002; SC0005; SC0010; SC0015,19,822.953,4.33542,15,6,220.15,0,59,10,43,58,12,4,0,0,0,0,0,0,0,0,103,7,0,11,9,3,6,1,0,0,0,0,0,1,1,2,1,3,0,0,0,2,2,4,65704,4207,5.144110895,,,,,,0,,4.33542,220.15,15,6,19,0,10
7391,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](OC(C)=O)[C@@H]1C,BBB-,C,BRIC0005; BRIC0017; BRIC0078; BRIC0420; BRIC6032,RING0001; RING0033; RING0038; RING0053; RING0251,SC0002; SC0005; SC0010; SC0015,19,877.045,5.64822,15,6,220.15,0,63,10,47,64,12,4,0,0,0,0,0,0,0,0,114,7,0,11,9,3,6,1,0,0,0,0,0,2,2,2,1,3,0,0,0,2,3,5,83911,5003,5.269904637,,,,,,0,,5.64822,220.15,15,6,19,0,10
7392,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](OC(C)=O)[C@@H]1C,BBB-,C,BRIC0005; BRIC0017; BRIC0078; BRIC6033,RING0001; RING0002; RING0026; RING0038; RING0251,SC0002; SC0005; SC0010,16,785.891,6.28582,13,5,198.9,0,57,9,43,51,11,3,0,0,0,0,0,0,0,0,90,8,0,15,9,3,6,0,0,0,0,0,1,1,2,2,1,3,0,0,0,3,2,5,51761,3565,4.778516653,,,,,,0,,6.28582,198.9,13,5,16,0,9
7393,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](OC(C)=O)[C@@H]1C,BBB-,C,BRIC0005; BRIC0017; BRIC0078; BRIC6034,RING0001; RING0038; RING0251,SC0002; SC0005; SC0010,16,697.778,4.75412,12,6,201.31,0,50,9,37,47,12,1,0,0,0,0,0,0,0,0,83,6,0,11,9,3,6,0,0,0,0,0,0,1,1,2,0,2,0,0,0,2,1,3,38918,2904,4.739206746,,,,,,0,,4.75412,201.31,12,6,16,0,9
7394,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O,BBB-,C,BRIC0005; BRIC0017; BRIC0078; BRIC0444; BRIC6035,RING0001; RING0028; RING0038; RING0354; RING0355; RING0510,SC0002; SC0005; SC0007; SC0010,18,847.019,4.61572,14,5,205.55,0,61,9,46,62,11,4,0,0,0,0,0,0,0,0,113,9,0,6,9,3,6,0,0,0,0,0,0,2,2,1,2,3,0,0,0,1,4,5,74595,4517,5.20077325,,,,,,0,,4.61572,205.55,14,5,18,0,9
7395,CO[C@H]1CCC[C@H]2C1=C(C=O)N1C(=O)[C@H]([C@@H](C)O)[C@@H]21,BBB-,C,BRIC0005; BRIC1951; BRIC6036,RING0003; RING0050; RING0146,SC0001; SC0002; SC0005; SC0017,6,265.309,0.4759,4,1,66.84,0,19,5,14,19,4,1,0,0,0,0,0,0,0,0,37,3,0,0,5,2,3,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,3,3,3343,598,3.078929355,,,,,,0,,0.4759,66.84,4,1,6,0,5
7396,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@@H](C)[C@@H](C)[C@@H](O)[C@@H](C)C(=O)[C@]3(CO3)C[C@@H](C)[C@H](O[C@H]3O[C@H](C)C[C@@H](N(C)C)[C@@H]3O)[C@H]2C)O[C@H](C)[C@@H]1O,BBB-,C,BRIC0005; BRIC0017; BRIC0112; BRIC5224; BRIC6037; BRIC6038,RING0066; RING0139; RING0239,SC0002; SC0005; SC0010; SC0024,20,687.868,1.9085,13,3,165.98,0,48,18,35,61,12,1,0,0,0,0,0,0,0,0,110,2,0,0,18,11,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,48645,2889,4.794021187,,,,,,0,,1.9085,165.98,13,3,20,0,18
7397,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@@H](C)[C@@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@@H](C)[C@H](O[C@H]3O[C@H](C)C[C@@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@H](C)[C@H]1OC(C)=O,BBB-,C,BRIC0005; BRIC0017; BRIC0078; BRIC0112; BRIC5810; BRIC5814; BRIC6039,RING0066; RING0139; RING0239,SC0002; SC0005; SC0010; SC0024,23,813.979,3.6209,16,0,184.19,0,57,18,41,67,15,1,0,0,0,0,0,0,0,0,122,5,0,0,18,13,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,68506,3732,5.020984968,,,,,,0,,3.6209,184.19,16,0,23,0,18
7398,CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@H](O[C@H]3C(C)=CC[C@H]4C[C@H](C[C@]5(CC[C@H](C)[C@H](C(C)C)O5)O4)OC(=O)[C@H]4C=C(C)[C@H](O)[C@H]5OCC(=CC=C[C@@H]3C)[C@]45O)C[C@H]2OC)O[C@H](C)[C@@H]1O,BBB-,C,BRIC0005; BRIC0017; BRIC0048; BRIC5895; BRIC6037; BRIC6040,RING0009; RING0066; RING0084; RING0100,SC0002; SC0005; SC0010; SC0018,20,861.079,5.2113,14,3,170.06,0,61,19,47,72,14,0,0,0,0,0,0,0,0,0,134,5,0,0,19,7,12,0,0,0,0,0,0,1,1,0,5,5,0,0,0,0,6,6,90904,5073,5.75981059,,,,,,0,,5.2113,170.06,14,3,20,0,19
7399,CO[C@H]1O[C@H]2O[C@@]3(CN4CCCCC4)[C@H](O)C[C@@H]([C@@H]2C)[C@@H]13,BBB+,C,BRIC0005; BRIC0014; BRIC0060; BRIC6041,RING0015; RING0016; RING0028; RING0053,SC0002; SC0005; SC0010,6,297.395,1.2032,5,1,51.16,0,21,7,16,27,4,1,0,0,0,0,0,0,0,0,51,0,0,0,7,3,4,0,0,0,0,0,0,1,1,0,4,4,0,0,0,0,5,5,5914,869,,,,,,,0,,1.2032,51.16,5,1,6,0,7
7400,CO[C@H]1[C@H](O)CC(=O)O[C@H](C)CC=CC=C[C@@H](O[C@H]2CC[C@@H](N(C)C)[C@H](C)O2)[C@H](C)C[C@@H](CC=O)[C@H]1O[C@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@H](O)[C@H](C)O2)[C@@H](N(C)C)[C@@H]1O,BBB-,C,BRIC0005; BRIC0017; BRIC0112; BRIC1511; BRIC5663; BRIC6042; BRIC6043; BRIC6044,RING0015; RING0066; RING0377,SC0002; SC0005; SC0007; SC0010; SC0024,26,843.065,2.3251,16,4,195.38,0,59,19,43,74,14,2,0,0,0,0,0,0,0,0,132,4,0,0,19,10,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,88844,4930,5.51293177,,,,,,0,,2.3251,195.38,16,4,26,0,19
7401,CO[C@H]1[C@H](O)CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@@H](CC=O)[C@H]1O[C@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@H](O)[C@H](C)O2)[C@@H](N(C)C)[C@@H]1O,BBB-,C,BRIC0005; BRIC0017; BRIC0112; BRIC1511; BRIC5663; BRIC6044; BRIC6045,RING0015; RING0066; RING0377,SC0002; SC0005; SC0007; SC0010; SC0024,21,701.851,0.8456,14,5,193.91,0,49,16,35,59,13,1,0,0,0,0,0,0,0,0,106,4,0,0,16,9,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,51141,3517,4.683724217,,,,,,0,,0.8456,193.91,14,5,21,0,16
7402,CO[C@H]1[C@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@@H](C)N)CC[C@@H]2N)[C@H](O)[C@H]1N(C)C(=O)CN,BBB-,C,BRIC0005; BRIC0017; BRIC0050; BRIC1397; BRIC5378; BRIC6046; BRIC6047,RING0050; RING0066,SC0002; SC0005; SC0006; SC0014; SC0021; SC0024,15,405.496,-3.5854,10,6,192.54,0,28,10,17,35,6,5,0,0,0,0,0,0,0,0,63,1,0,0,10,7,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,12774,1382,4.078114505,,,,,,0,,-3.5854,192.54,10,6,15,0,10
7403,CO[C@H]1[C@H](OC(C)=O)CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@@H](CC=O)[C@H]1O[C@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O2)[C@@H](N(C)C)[C@@H]1O,BBB-,C,BRIC0005; BRIC0017; BRIC0078; BRIC0112; BRIC1303; BRIC1511; BRIC2036; BRIC5663; BRIC6048,RING0015; RING0066; RING0377,SC0002; SC0005; SC0007; SC0010; SC0024,26,828.006,3.0134,16,3,206.05,0,58,16,42,69,15,1,0,0,0,0,0,0,0,0,123,6,0,0,16,8,8,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,81150,4877,6.605656676,,,,,,0,,3.0134,206.05,16,3,26,0,16
7404,COc1c(N2CCN[C@@H](C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,BBB+,C,BRIC0001; BRIC0005; BRIC0455; BRIC3197; BRIC4373,RING0001; RING0002; RING0033; RING0114,SC0002; SC0005; SC0008; SC0010; SC0026,6,375.4,1.766,7,2,82.11,0,27,1,19,22,4,3,0,1,0,0,0,0,0,0,43,3,0,6,1,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,2,3,6895,1021,3.993083621,-0.7,82.1,8,2,4,0,1,0.533,82.105,7.5,2,5,0,1
7405,COc1c2c(cc(F)c1N1C[C@@H]3CCCN[C@@H]3C1)C(=O)C(C(=O)O)=C[C@@H]2NC1CC1,BBB+,C,BRIC0005; BRIC0455; BRIC4541; BRIC6049,RING0001; RING0059; RING0114; RING0140; RING0355,SC0002; SC0005; SC0008; SC0014; SC0026,6,415.465,2.0229,7,3,90.9,0,30,3,22,26,4,3,0,1,0,0,0,0,0,0,51,3,0,6,3,0,3,0,0,0,0,0,0,1,1,1,2,3,0,0,0,1,3,4,9763,1285,4.237370982,,,,,,0,,2.0229,90.9,7,3,6,0,3
7406,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=CC(=O)O)c(C)c1C,BBB+,C,BRIC0005; BRIC0216; BRIC0477; BRIC0478; BRIC4314,RING0001,SC0005; SC0008; SC0010; SC0027; SC0057; SC0113,12,326.436,5.16706,3,1,46.53,0,24,3,21,26,3,0,0,0,0,0,0,0,0,0,39,5,0,6,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,8562,1293,5.455304353,6.1,46.5,3,1,6,0,0,5.63353,46.515,3,1,9,0,1.5
